event_id,event_type,timestamp,trader_id,account_id,instrument,side,order_id,quantity,price,order_type,session,related_order_id,is_aggressive
EVT-20260217-0443151,ORDER_PLACE,2026-02-17T09:32:04.842752,T-0042,T-0042,AAPL,SELL,ORD-T-0042-005296,1100.0,174.91,LIMIT,REGULAR,,False
EVT-20260217-0443161,ORDER_PLACE,2026-02-17T09:32:05.155255,T-0048,T-0048,NVDA,SELL,ORD-T-0048-006349,200.0,801.88,LIMIT,REGULAR,,False
EVT-20260217-0443042,TRADE_EXECUTE,2026-02-17T09:32:05.559937,T-0028,T-0028,NVDA,BUY,ORD-T-0028-005421,34300.0,799.6,LIMIT,REGULAR,EVT-20260217-0443041,True
EVT-20260217-0443117,ORDER_PLACE,2026-02-17T09:32:05.691034,T-0026,T-0026,AAPL,BUY,ORD-T-0026-004509,45800.0,174.79,LIMIT,REGULAR,,True
EVT-20260217-0443122,ORDER_PLACE,2026-02-17T09:32:07.631348,T-0028,T-0028,MSFT,SELL,ORD-T-0028-005423,22800.0,400.52,LIMIT,REGULAR,,False
EVT-20260217-0443092,ORDER_PLACE,2026-02-17T09:32:08.436275,T-0009,T-0009,AAPL,SELL,ORD-T-0009-005109,1100.0,175.06,LIMIT,REGULAR,,False
EVT-20260217-0443110,ORDER_PLACE,2026-02-17T09:32:08.558065,T-0019,T-0019,MSFT,SELL,ORD-T-0019-005163,26700.0,399.18,LIMIT,REGULAR,,False
EVT-20260217-0443116,ORDER_PLACE,2026-02-17T09:32:09.466624,T-0025,T-0025,NVDA,BUY,ORD-T-0025-005253,13800.0,799.44,LIMIT,REGULAR,,False
EVT-20260217-0443069,ORDER_PLACE,2026-02-17T09:32:09.472003,T-0003,T-0003,TSLA,SELL,ORD-T-0003-005398,2000.0,249.88,LIMIT,REGULAR,,False
EVT-20260217-0442938,TRADE_EXECUTE,2026-02-17T09:32:09.555984,T-0021,T-0021,TSLA,BUY,ORD-T-0021-004821,26100.0,250.27,LIMIT,REGULAR,EVT-20260217-0442937,True
EVT-20260217-0443038,TRADE_EXECUTE,2026-02-17T09:32:09.689207,T-0027,T-0027,NVDA,BUY,ORD-T-0027-005186,43000.0,799.41,LIMIT,REGULAR,EVT-20260217-0443037,True
EVT-20260217-0443149,ORDER_PLACE,2026-02-17T09:32:10.430730,T-0042,T-0042,AAPL,SELL,ORD-T-0042-005295,1900.0,174.79514550873026,MARKET,REGULAR,,True
EVT-20260217-0443156,ORDER_PLACE,2026-02-17T09:32:12.325338,T-0044,T-0044,NVDA,BUY,ORD-T-0044-005441,700.0,801.96,LIMIT,REGULAR,,False
EVT-20260217-0443129,ORDER_PLACE,2026-02-17T09:32:13.287327,T-0029,T-0029,AAPL,BUY,ORD-T-0029-005690,2600.0,174.71,LIMIT,REGULAR,,True
EVT-20260217-0443145,ORDER_PLACE,2026-02-17T09:32:14.937659,T-0040,T-0040,AMZN,SELL,ORD-T-0040-004269,200.0,185.08411163592802,MARKET,REGULAR,,True
EVT-20260217-0443084,ORDER_PLACE,2026-02-17T09:32:15.335226,T-0007,T-0007,AAPL,BUY,ORD-T-0007-005807,3800.0,174.79514550873026,MARKET,REGULAR,,True
EVT-20260217-0443094,ORDER_PLACE,2026-02-17T09:32:16.767203,T-0010,T-0010,NVDA,SELL,ORD-T-0010-005158,3500.0,801.92,LIMIT,REGULAR,,False
EVT-20260217-0443144,ORDER_PLACE,2026-02-17T09:32:17.055058,T-0040,T-0040,AMZN,BUY,ORD-T-0040-004268,500.0,185.22,LIMIT,REGULAR,,False
EVT-20260217-0443096,ORDER_PLACE,2026-02-17T09:32:17.196553,T-0010,T-0010,NVDA,SELL,ORD-T-0010-005159,1300.0,800.98,LIMIT,REGULAR,,True
EVT-20260217-0443001,ORDER_CANCEL,2026-02-17T09:32:17.762881,T-0008,T-0008,TSLA,BUY,ORD-T-0008-005000,3900.0,249.96846782342064,MARKET,REGULAR,EVT-20260217-0443000,True
EVT-20260217-0443109,TRADE_EXECUTE,2026-02-17T09:32:18.003964,T-0018,T-0018,TSLA,SELL,ORD-T-0018-005225,15100.0,250.75,LIMIT,REGULAR,EVT-20260217-0443108,False
EVT-20260217-0442999,ORDER_CANCEL,2026-02-17T09:32:18.103511,T-0005,T-0005,AAPL,BUY,ORD-T-0005-004317,2000.0,175.2,LIMIT,REGULAR,EVT-20260217-0442998,False
EVT-20260217-0443140,ORDER_PLACE,2026-02-17T09:32:18.136993,T-0038,T-0038,TSLA,BUY,ORD-T-0038-005563,600.0,250.61,LIMIT,REGULAR,,False
EVT-20260217-0443088,ORDER_PLACE,2026-02-17T09:32:18.783265,T-0008,T-0008,TSLA,BUY,ORD-T-0008-005003,4700.0,250.19,LIMIT,REGULAR,,True
EVT-20260217-0443101,ORDER_PLACE,2026-02-17T09:32:21.559274,T-0015,T-0015,NVDA,BUY,ORD-T-0015-005043,20000.0,801.3,LIMIT,REGULAR,,False
EVT-20260217-0443146,TRADE_EXECUTE,2026-02-17T09:32:21.634893,T-0040,T-0040,AMZN,SELL,ORD-T-0040-004269,200.0,184.98,MARKET,REGULAR,EVT-20260217-0443145,True
EVT-20260217-0443104,ORDER_PLACE,2026-02-17T09:32:21.831737,T-0017,T-0017,NVDA,BUY,ORD-T-0017-004895,37500.0,799.94,LIMIT,REGULAR,,False
EVT-20260217-0443100,ORDER_CANCEL,2026-02-17T09:32:21.996429,T-0015,T-0015,NVDA,BUY,ORD-T-0015-005042,28400.0,800.68,LIMIT,REGULAR,EVT-20260217-0443099,True
EVT-20260217-0442977,TRADE_EXECUTE,2026-02-17T09:32:22.449423,T-0045,T-0045,AMZN,SELL,ORD-T-0045-005304,700.0,184.64,LIMIT,REGULAR,EVT-20260217-0442976,False
EVT-20260217-0443134,ORDER_PLACE,2026-02-17T09:32:22.484987,T-0035,T-0035,TSLA,SELL,ORD-T-0035-005604,1700.0,250.62,LIMIT,REGULAR,,False
EVT-20260217-0443133,ORDER_PLACE,2026-02-17T09:32:22.862527,T-0035,T-0035,TSLA,BUY,ORD-T-0035-005603,800.0,250.36,LIMIT,REGULAR,,False
EVT-20260217-0443115,ORDER_PLACE,2026-02-17T09:32:22.876001,T-0024,T-0024,NVDA,SELL,ORD-T-0024-004274,30700.0,801.65,LIMIT,REGULAR,,False
EVT-20260217-0443086,ORDER_PLACE,2026-02-17T09:32:23.397921,T-0008,T-0008,TSLA,SELL,ORD-T-0008-005002,1200.0,249.87,LIMIT,REGULAR,,False
EVT-20260217-0443025,ORDER_CANCEL,2026-02-17T09:32:25.586911,T-0018,T-0018,MSFT,SELL,ORD-T-0018-005224,24500.0,399.67,LIMIT,REGULAR,EVT-20260217-0443024,False
EVT-20260217-0443147,ORDER_PLACE,2026-02-17T09:32:26.384710,T-0041,T-0041,AAPL,SELL,ORD-T-0041-004831,1400.0,174.51,LIMIT,REGULAR,,False
EVT-20260217-0443064,TRADE_EXECUTE,2026-02-17T09:32:27.002015,T-0049,T-0049,TSLA,SELL,ORD-T-0049-005717,1700.0,250.41,LIMIT,REGULAR,EVT-20260217-0443063,False
EVT-20260217-0443044,TRADE_EXECUTE,2026-02-17T09:32:27.078202,T-0033,T-0033,NVDA,SELL,ORD-T-0033-004898,1700.0,799.75,LIMIT,REGULAR,EVT-20260217-0443043,True
EVT-20260217-0443075,ORDER_PLACE,2026-02-17T09:32:27.171882,T-0004,T-0004,TSLA,SELL,ORD-T-0004-006024,4700.0,250.58,LIMIT,REGULAR,,False
EVT-20260217-0443057,TRADE_EXECUTE,2026-02-17T09:32:27.479893,T-0045,T-0045,NVDA,SELL,ORD-T-0045-005305,1500.0,799.45,LIMIT,REGULAR,EVT-20260217-0443056,False
EVT-20260217-0443003,ORDER_CANCEL,2026-02-17T09:32:29.225917,T-0008,T-0008,TSLA,BUY,ORD-T-0008-005001,4000.0,249.96846782342064,MARKET,REGULAR,EVT-20260217-0443002,True
EVT-20260217-0443059,TRADE_EXECUTE,2026-02-17T09:32:30.002193,T-0046,T-0046,AMZN,BUY,ORD-T-0046-004390,1600.0,185.21,LIMIT,REGULAR,EVT-20260217-0443058,True
EVT-20260217-0443159,ORDER_PLACE,2026-02-17T09:32:31.278782,T-0045,T-0045,MSFT,BUY,ORD-T-0045-005307,1900.0,399.8,LIMIT,REGULAR,,True
EVT-20260217-0443157,TRADE_EXECUTE,2026-02-17T09:32:32.689661,T-0044,T-0044,NVDA,BUY,ORD-T-0044-005441,700.0,801.89,LIMIT,REGULAR,EVT-20260217-0443156,False
EVT-20260217-0443067,ORDER_PLACE,2026-02-17T09:32:33.509629,T-0003,T-0003,TSLA,BUY,ORD-T-0003-005397,1100.0,250.22,LIMIT,REGULAR,,True
EVT-20260217-0443138,ORDER_PLACE,2026-02-17T09:32:34.315174,T-0037,T-0037,TSLA,BUY,ORD-T-0037-004763,1300.0,249.94,LIMIT,REGULAR,,False
EVT-20260217-0443113,ORDER_PLACE,2026-02-17T09:32:34.344516,T-0021,T-0021,TSLA,SELL,ORD-T-0021-004823,10900.0,250.62,LIMIT,REGULAR,,False
EVT-20260217-0443102,ORDER_PLACE,2026-02-17T09:32:34.376454,T-0016,T-0016,AAPL,BUY,ORD-T-0016-005580,22300.0,174.93,LIMIT,REGULAR,,False
EVT-20260217-0443131,ORDER_PLACE,2026-02-17T09:32:34.558390,T-0033,T-0033,NVDA,BUY,ORD-T-0033-004899,900.0,800.6280408164755,MARKET,REGULAR,,True
EVT-20260217-0443071,ORDER_PLACE,2026-02-17T09:32:34.616653,T-0004,T-0004,TSLA,SELL,ORD-T-0004-006022,1100.0,250.37,LIMIT,REGULAR,,False
EVT-20260217-0443095,ORDER_CANCEL,2026-02-17T09:32:34.773422,T-0010,T-0010,NVDA,SELL,ORD-T-0010-005158,3500.0,801.92,LIMIT,REGULAR,EVT-20260217-0443094,False
EVT-20260217-0443089,ORDER_CANCEL,2026-02-17T09:32:35.371157,T-0008,T-0008,TSLA,BUY,ORD-T-0008-005003,4700.0,250.19,LIMIT,REGULAR,EVT-20260217-0443088,True
EVT-20260217-0443053,TRADE_EXECUTE,2026-02-17T09:32:37.046064,T-0044,T-0044,AMZN,BUY,ORD-T-0044-005438,1100.0,185.49,LIMIT,REGULAR,EVT-20260217-0443052,False
EVT-20260217-0443126,ORDER_PLACE,2026-02-17T09:32:37.060130,T-0029,T-0029,AAPL,BUY,ORD-T-0029-005688,42900.0,174.75,LIMIT,REGULAR,,True
EVT-20260217-0443098,ORDER_PLACE,2026-02-17T09:32:37.120377,T-0013,T-0013,AAPL,BUY,ORD-T-0013-006207,34100.0,175.09,LIMIT,REGULAR,,False
EVT-20260217-0443124,ORDER_PLACE,2026-02-17T09:32:38.131143,T-0028,T-0028,MSFT,SELL,ORD-T-0028-005424,2900.0,399.87986836760416,MARKET,REGULAR,,True
EVT-20260217-0443046,TRADE_EXECUTE,2026-02-17T09:32:39.925151,T-0035,T-0035,MSFT,SELL,ORD-T-0035-005602,1100.0,400.12,MARKET,REGULAR,EVT-20260217-0443045,True
EVT-20260217-0442973,TRADE_EXECUTE,2026-02-17T09:32:39.999031,T-0043,T-0043,NVDA,SELL,ORD-T-0043-005043,500.0,800.49,MARKET,REGULAR,EVT-20260217-0442972,True
EVT-20260217-0443070,ORDER_CANCEL,2026-02-17T09:32:40.354395,T-0003,T-0003,TSLA,SELL,ORD-T-0003-005398,2000.0,249.88,LIMIT,REGULAR,EVT-20260217-0443069,False
EVT-20260217-0443065,ORDER_PLACE,2026-02-17T09:32:40.713468,T-0002,T-0002,TSLA,SELL,ORD-T-0002-004974,3900.0,250.57,LIMIT,REGULAR,,False
EVT-20260217-0443141,ORDER_CANCEL,2026-02-17T09:32:40.843494,T-0038,T-0038,TSLA,BUY,ORD-T-0038-005563,600.0,250.61,LIMIT,REGULAR,EVT-20260217-0443140,False
EVT-20260217-0443153,ORDER_PLACE,2026-02-17T09:32:41.346660,T-0042,T-0042,AAPL,BUY,ORD-T-0042-005297,700.0,174.77,LIMIT,REGULAR,,True
EVT-20260217-0443073,ORDER_PLACE,2026-02-17T09:32:41.611575,T-0004,T-0004,TSLA,BUY,ORD-T-0004-006023,2500.0,250.1,LIMIT,REGULAR,,True
EVT-20260217-0443152,TRADE_EXECUTE,2026-02-17T09:32:42.145545,T-0042,T-0042,AAPL,SELL,ORD-T-0042-005296,1100.0,174.98,LIMIT,REGULAR,EVT-20260217-0443151,False
EVT-20260217-0442985,ORDER_CANCEL,2026-02-17T09:32:42.405683,T-0001,T-0001,MSFT,SELL,ORD-T-0001-004653,2200.0,399.18,LIMIT,REGULAR,EVT-20260217-0442984,False
EVT-20260217-0443111,ORDER_PLACE,2026-02-17T09:32:43.172485,T-0020,T-0020,AAPL,BUY,ORD-T-0020-005476,35900.0,174.73,LIMIT,REGULAR,,True
EVT-20260217-0443132,TRADE_EXECUTE,2026-02-17T09:32:43.694017,T-0033,T-0033,NVDA,BUY,ORD-T-0033-004899,900.0,800.86,MARKET,REGULAR,EVT-20260217-0443131,True
EVT-20260217-0443106,ORDER_PLACE,2026-02-17T09:32:43.943290,T-0017,T-0017,NVDA,BUY,ORD-T-0017-004897,38400.0,801.76,LIMIT,REGULAR,,False
EVT-20260217-0443078,ORDER_PLACE,2026-02-17T09:32:45.603103,T-0005,T-0005,TSLA,SELL,ORD-T-0005-004319,2900.0,249.72,LIMIT,REGULAR,,False
EVT-20260217-0443093,ORDER_CANCEL,2026-02-17T09:32:47.992864,T-0009,T-0009,AAPL,SELL,ORD-T-0009-005109,1100.0,175.06,LIMIT,REGULAR,EVT-20260217-0443092,False
EVT-20260217-0443085,ORDER_CANCEL,2026-02-17T09:32:48.120863,T-0007,T-0007,AAPL,BUY,ORD-T-0007-005807,3800.0,174.79514550873026,MARKET,REGULAR,EVT-20260217-0443084,True
EVT-20260217-0443120,ORDER_PLACE,2026-02-17T09:32:48.539983,T-0028,T-0028,MSFT,BUY,ORD-T-0028-005422,31800.0,399.37,LIMIT,REGULAR,,False
EVT-20260217-0443082,ORDER_PLACE,2026-02-17T09:32:48.842368,T-0006,T-0006,MSFT,SELL,ORD-T-0006-005284,700.0,399.87986836760416,MARKET,REGULAR,,True
EVT-20260217-0443123,ORDER_CANCEL,2026-02-17T09:32:49.053637,T-0028,T-0028,MSFT,SELL,ORD-T-0028-005423,22800.0,400.52,LIMIT,REGULAR,EVT-20260217-0443122,False
EVT-20260217-0443136,ORDER_PLACE,2026-02-17T09:32:49.080721,T-0036,T-0036,AAPL,BUY,ORD-T-0036-004663,1600.0,174.49,LIMIT,REGULAR,,False
EVT-20260217-0443105,ORDER_PLACE,2026-02-17T09:32:49.795152,T-0017,T-0017,NVDA,SELL,ORD-T-0017-004896,3600.0,801.84,LIMIT,REGULAR,,False
EVT-20260217-0443162,ORDER_PLACE,2026-02-17T09:32:49.836948,T-0048,T-0048,NVDA,BUY,ORD-T-0048-006350,1500.0,800.54,LIMIT,REGULAR,,True
EVT-20260217-0443080,ORDER_PLACE,2026-02-17T09:32:50.433534,T-0005,T-0005,TSLA,SELL,ORD-T-0005-004320,3000.0,250.59,LIMIT,REGULAR,,False
EVT-20260217-0443142,ORDER_PLACE,2026-02-17T09:32:50.443552,T-0040,T-0040,AMZN,BUY,ORD-T-0040-004267,1500.0,185.06,LIMIT,REGULAR,,True
EVT-20260217-0443118,ORDER_PLACE,2026-02-17T09:32:51.360509,T-0027,T-0027,AAPL,BUY,ORD-T-0027-005188,29100.0,174.5,LIMIT,REGULAR,,False
EVT-20260217-0443112,ORDER_PLACE,2026-02-17T09:32:51.908315,T-0021,T-0021,TSLA,SELL,ORD-T-0021-004822,29400.0,250.07,LIMIT,REGULAR,,True
EVT-20260217-0443114,ORDER_CANCEL,2026-02-17T09:32:52.556762,T-0021,T-0021,TSLA,SELL,ORD-T-0021-004823,10900.0,250.62,LIMIT,REGULAR,EVT-20260217-0443113,False
EVT-20260217-0443135,TRADE_EXECUTE,2026-02-17T09:32:53.064052,T-0035,T-0035,TSLA,SELL,ORD-T-0035-005604,1700.0,250.55,LIMIT,REGULAR,EVT-20260217-0443134,False
EVT-20260217-0443158,ORDER_PLACE,2026-02-17T09:32:53.459372,T-0045,T-0045,MSFT,SELL,ORD-T-0045-005306,1400.0,399.93,LIMIT,REGULAR,,True
EVT-20260217-0443127,ORDER_PLACE,2026-02-17T09:32:53.930585,T-0029,T-0029,AAPL,BUY,ORD-T-0029-005689,45800.0,174.89,LIMIT,REGULAR,,False
EVT-20260217-0443097,ORDER_CANCEL,2026-02-17T09:32:54.677249,T-0010,T-0010,NVDA,SELL,ORD-T-0010-005159,1300.0,800.98,LIMIT,REGULAR,EVT-20260217-0443096,True
EVT-20260217-0443090,ORDER_PLACE,2026-02-17T09:32:55.146733,T-0009,T-0009,AAPL,BUY,ORD-T-0009-005108,3800.0,175.02,LIMIT,REGULAR,,False
EVT-20260217-0443076,ORDER_PLACE,2026-02-17T09:32:55.470329,T-0005,T-0005,TSLA,SELL,ORD-T-0005-004318,2200.0,250.04,LIMIT,REGULAR,,False
EVT-20260217-0443154,ORDER_PLACE,2026-02-17T09:32:55.660122,T-0044,T-0044,NVDA,BUY,ORD-T-0044-005440,1100.0,800.6280408164755,MARKET,REGULAR,,True
EVT-20260217-0443068,TRADE_EXECUTE,2026-02-17T09:32:56.945287,T-0003,T-0003,TSLA,BUY,ORD-T-0003-005397,1100.0,250.03,LIMIT,REGULAR,EVT-20260217-0443067,True
EVT-20260217-0443087,ORDER_CANCEL,2026-02-17T09:32:57.338201,T-0008,T-0008,TSLA,SELL,ORD-T-0008-005002,1200.0,249.87,LIMIT,REGULAR,EVT-20260217-0443086,False
EVT-20260217-0443051,TRADE_EXECUTE,2026-02-17T09:32:58.434027,T-0042,T-0042,NVDA,BUY,ORD-T-0042-005294,700.0,799.42,LIMIT,REGULAR,EVT-20260217-0443050,True
EVT-20260217-0443150,TRADE_EXECUTE,2026-02-17T09:32:58.928460,T-0042,T-0042,AAPL,SELL,ORD-T-0042-005295,1900.0,174.79,MARKET,REGULAR,EVT-20260217-0443149,True
EVT-20260217-0443107,TRADE_EXECUTE,2026-02-17T09:32:59.457731,T-0017,T-0017,NVDA,BUY,ORD-T-0017-004897,38400.0,801.82,LIMIT,REGULAR,EVT-20260217-0443106,False
EVT-20260217-0443195,ORDER_PLACE,2026-02-17T09:33:00.028763,T-0016,T-0016,AMZN,SELL,ORD-T-0016-005581,4200.0,185.35,LIMIT,REGULAR,,False
EVT-20260217-0443031,TRADE_EXECUTE,2026-02-17T09:33:00.267586,T-0020,T-0020,MSFT,BUY,ORD-T-0020-005475,39000.0,399.6,LIMIT,REGULAR,EVT-20260217-0443030,False
EVT-20260217-0443240,ORDER_PLACE,2026-02-17T09:33:00.364706,T-0038,T-0038,AAPL,SELL,ORD-T-0038-005565,500.0,174.56,LIMIT,REGULAR,,True
EVT-20260217-0443187,ORDER_PLACE,2026-02-17T09:33:00.516886,T-0013,T-0013,AAPL,SELL,ORD-T-0013-006208,43000.0,174.62,LIMIT,REGULAR,,True
EVT-20260217-0443241,ORDER_PLACE,2026-02-17T09:33:00.527330,T-0039,T-0039,AAPL,SELL,ORD-T-0039-004655,800.0,174.38,LIMIT,REGULAR,,False
EVT-20260217-0443021,TRADE_EXECUTE,2026-02-17T09:33:00.653253,T-0017,T-0017,AAPL,BUY,ORD-T-0017-004894,33300.0,175.04,LIMIT,REGULAR,EVT-20260217-0443020,False
EVT-20260217-0443203,ORDER_PLACE,2026-02-17T09:33:02.011126,T-0018,T-0018,AAPL,SELL,ORD-T-0018-005226,4300.0,174.35,LIMIT,REGULAR,,False
EVT-20260217-0443179,ORDER_PLACE,2026-02-17T09:33:02.045976,T-0006,T-0006,AMZN,BUY,ORD-T-0006-005286,500.0,184.95,LIMIT,REGULAR,,True
EVT-20260217-0443232,ORDER_PLACE,2026-02-17T09:33:02.564991,T-0036,T-0036,AAPL,SELL,ORD-T-0036-004664,700.0,174.97,LIMIT,REGULAR,,False
EVT-20260217-0443083,ORDER_CANCEL,2026-02-17T09:33:02.782484,T-0006,T-0006,MSFT,SELL,ORD-T-0006-005284,700.0,399.87986836760416,MARKET,REGULAR,EVT-20260217-0443082,True
EVT-20260217-0443036,TRADE_EXECUTE,2026-02-17T09:33:03.212095,T-0026,T-0026,AAPL,BUY,ORD-T-0026-004508,9700.0,174.94,LIMIT,REGULAR,EVT-20260217-0443035,False
EVT-20260217-0443164,ORDER_PLACE,2026-02-17T09:33:04.345473,T-0001,T-0001,MSFT,BUY,ORD-T-0001-004655,4900.0,400.81,LIMIT,REGULAR,,False
EVT-20260217-0443119,ORDER_CANCEL,2026-02-17T09:33:06.000553,T-0027,T-0027,AAPL,BUY,ORD-T-0027-005188,29100.0,174.5,LIMIT,REGULAR,EVT-20260217-0443118,False
EVT-20260217-0443227,ORDER_PLACE,2026-02-17T09:33:06.316026,T-0035,T-0035,NVDA,SELL,ORD-T-0035-005605,1400.0,801.07,LIMIT,REGULAR,,False
EVT-20260217-0443188,ORDER_CANCEL,2026-02-17T09:33:06.549553,T-0013,T-0013,AAPL,SELL,ORD-T-0013-006208,43000.0,174.62,LIMIT,REGULAR,EVT-20260217-0443187,True
EVT-20260217-0443252,ORDER_PLACE,2026-02-17T09:33:06.855459,T-0044,T-0044,MSFT,SELL,ORD-T-0044-005444,1000.0,400.47,LIMIT,REGULAR,,False
EVT-20260217-0443189,ORDER_PLACE,2026-02-17T09:33:06.953111,T-0013,T-0013,AAPL,BUY,ORD-T-0013-006209,31500.0,174.63289066515554,MARKET,REGULAR,,True
EVT-20260217-0443168,ORDER_PLACE,2026-02-17T09:33:07.650818,T-0002,T-0002,AAPL,BUY,ORD-T-0002-004975,700.0,174.81,LIMIT,REGULAR,,False
EVT-20260217-0443226,ORDER_PLACE,2026-02-17T09:33:08.325434,T-0034,T-0034,AMZN,SELL,ORD-T-0034-004398,1700.0,185.2,LIMIT,REGULAR,,False
EVT-20260217-0443066,ORDER_CANCEL,2026-02-17T09:33:08.347737,T-0002,T-0002,TSLA,SELL,ORD-T-0002-004974,3900.0,250.57,LIMIT,REGULAR,EVT-20260217-0443065,False
EVT-20260217-0443079,TRADE_EXECUTE,2026-02-17T09:33:09.941969,T-0005,T-0005,TSLA,SELL,ORD-T-0005-004319,2900.0,249.67,LIMIT,REGULAR,EVT-20260217-0443078,False
EVT-20260217-0443077,ORDER_CANCEL,2026-02-17T09:33:10.098665,T-0005,T-0005,TSLA,SELL,ORD-T-0005-004318,2200.0,250.04,LIMIT,REGULAR,EVT-20260217-0443076,False
EVT-20260217-0443130,TRADE_EXECUTE,2026-02-17T09:33:10.835930,T-0029,T-0029,AAPL,BUY,ORD-T-0029-005690,2600.0,174.88,LIMIT,REGULAR,EVT-20260217-0443129,True
EVT-20260217-0443072,ORDER_CANCEL,2026-02-17T09:33:10.844066,T-0004,T-0004,TSLA,SELL,ORD-T-0004-006022,1100.0,250.37,LIMIT,REGULAR,EVT-20260217-0443071,False
EVT-20260217-0443258,ORDER_PLACE,2026-02-17T09:33:12.150199,T-0048,T-0048,TSLA,SELL,ORD-T-0048-006351,1100.0,249.8,LIMIT,REGULAR,,False
EVT-20260217-0443224,ORDER_PLACE,2026-02-17T09:33:12.226791,T-0034,T-0034,AMZN,SELL,ORD-T-0034-004397,400.0,185.1,LIMIT,REGULAR,,True
EVT-20260217-0443199,ORDER_PLACE,2026-02-17T09:33:12.324291,T-0017,T-0017,MSFT,SELL,ORD-T-0017-004898,46200.0,399.94,LIMIT,REGULAR,,False
EVT-20260217-0443212,ORDER_PLACE,2026-02-17T09:33:12.750797,T-0022,T-0022,NVDA,SELL,ORD-T-0022-005316,48900.0,801.02,LIMIT,REGULAR,,False
EVT-20260217-0443081,ORDER_CANCEL,2026-02-17T09:33:13.370605,T-0005,T-0005,TSLA,SELL,ORD-T-0005-004320,3000.0,250.59,LIMIT,REGULAR,EVT-20260217-0443080,False
EVT-20260217-0443249,ORDER_PLACE,2026-02-17T09:33:13.393067,T-0044,T-0044,MSFT,BUY,ORD-T-0044-005442,300.0,400.37,LIMIT,REGULAR,,False
EVT-20260217-0443207,ORDER_PLACE,2026-02-17T09:33:13.496044,T-0019,T-0019,MSFT,SELL,ORD-T-0019-005165,32000.0,400.04,LIMIT,REGULAR,,True
EVT-20260217-0443260,ORDER_PLACE,2026-02-17T09:33:15.801356,T-0049,T-0049,MSFT,SELL,ORD-T-0049-005718,900.0,399.54,LIMIT,REGULAR,,False
EVT-20260217-0443183,ORDER_PLACE,2026-02-17T09:33:17.494771,T-0010,T-0010,MSFT,SELL,ORD-T-0010-005160,2400.0,400.57,LIMIT,REGULAR,,False
EVT-20260217-0443176,ORDER_PLACE,2026-02-17T09:33:18.578518,T-0005,T-0005,AMZN,SELL,ORD-T-0005-004321,4600.0,184.89,LIMIT,REGULAR,,False
EVT-20260217-0443091,ORDER_CANCEL,2026-02-17T09:33:20.207691,T-0009,T-0009,AAPL,BUY,ORD-T-0009-005108,3800.0,175.02,LIMIT,REGULAR,EVT-20260217-0443090,False
EVT-20260217-0443191,ORDER_PLACE,2026-02-17T09:33:20.387489,T-0013,T-0013,AAPL,BUY,ORD-T-0013-006210,16800.0,174.41,LIMIT,REGULAR,,False
EVT-20260217-0443062,TRADE_EXECUTE,2026-02-17T09:33:21.069805,T-0046,T-0046,AMZN,BUY,ORD-T-0046-004392,1300.0,185.17,LIMIT,REGULAR,EVT-20260217-0443061,True
EVT-20260217-0443074,ORDER_CANCEL,2026-02-17T09:33:22.046862,T-0004,T-0004,TSLA,BUY,ORD-T-0004-006023,2500.0,250.1,LIMIT,REGULAR,EVT-20260217-0443073,True
EVT-20260217-0443184,ORDER_CANCEL,2026-02-17T09:33:23.172381,T-0010,T-0010,MSFT,SELL,ORD-T-0010-005160,2400.0,400.57,LIMIT,REGULAR,EVT-20260217-0443183,False
EVT-20260217-0443214,ORDER_PLACE,2026-02-17T09:33:24.926522,T-0023,T-0023,AAPL,SELL,ORD-T-0023-005050,16600.0,174.97,LIMIT,REGULAR,,False
EVT-20260217-0443215,ORDER_PLACE,2026-02-17T09:33:25.113358,T-0026,T-0026,NVDA,SELL,ORD-T-0026-004510,13800.0,799.91,LIMIT,REGULAR,,True
EVT-20260217-0443174,ORDER_PLACE,2026-02-17T09:33:26.788234,T-0004,T-0004,NVDA,SELL,ORD-T-0004-006025,1000.0,800.1,LIMIT,REGULAR,,True
EVT-20260217-0443204,TRADE_EXECUTE,2026-02-17T09:33:27.266752,T-0018,T-0018,AAPL,SELL,ORD-T-0018-005226,4300.0,174.29,LIMIT,REGULAR,EVT-20260217-0443203,False
EVT-20260217-0443221,ORDER_PLACE,2026-02-17T09:33:27.364044,T-0029,T-0029,AAPL,SELL,ORD-T-0029-005691,23600.0,174.72,LIMIT,REGULAR,,True
EVT-20260217-0443196,TRADE_EXECUTE,2026-02-17T09:33:27.377637,T-0016,T-0016,AMZN,SELL,ORD-T-0016-005581,4200.0,185.49,LIMIT,REGULAR,EVT-20260217-0443195,False
EVT-20260217-0443160,TRADE_EXECUTE,2026-02-17T09:33:27.445291,T-0045,T-0045,MSFT,BUY,ORD-T-0045-005307,1900.0,399.92,LIMIT,REGULAR,EVT-20260217-0443159,True
EVT-20260217-0443250,ORDER_PLACE,2026-02-17T09:33:27.509002,T-0044,T-0044,MSFT,SELL,ORD-T-0044-005443,1600.0,399.42,LIMIT,REGULAR,,False
EVT-20260217-0443219,ORDER_PLACE,2026-02-17T09:33:27.663806,T-0028,T-0028,TSLA,SELL,ORD-T-0028-005425,11000.0,249.66,LIMIT,REGULAR,,False
EVT-20260217-0443255,ORDER_PLACE,2026-02-17T09:33:27.915005,T-0045,T-0045,MSFT,BUY,ORD-T-0045-005309,200.0,400.39,LIMIT,REGULAR,,False
